"","State","Lake.Name","Scientific.Name","Common.Name","Family","Niche","Analyte","Amount","Unit.1","Unit.2"
"1151","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctanoate (PFOA)",0.24,"ng/g","ppb"
"1152","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctanesulfonate (PFOS)",27,"ng/g","ppb"
"1153","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctane sulfonamide (PFOSA)",1.7,"ng/g","ppb"
"1154","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorononanoate (PFNA)",0.53,"ng/g","ppb"
"1155","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorodecanoate (PFDA)",4.2,"ng/g","ppb"
"1156","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoroundecanoate (PFUnA)",2.5,"ng/g","ppb"
"1157","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorododecanoate (PFDoA)",1,"ng/g","ppb"
"1158","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1159","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1160","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1161","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1162","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"1163","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1164","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1165","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctanesulfonate (PFOS)",28,"ng/g","ppb"
"1166","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctane sulfonamide (PFOSA)",0.48,"ng/g","ppb"
"1167","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorononanoate (PFNA)",0.49,"ng/g","ppb"
"1168","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorodecanoate (PFDA)",2.2,"ng/g","ppb"
"1169","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoroundecanoate (PFUnA)",2,"ng/g","ppb"
"1170","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorododecanoate (PFDoA)",0.57,"ng/g","ppb"
"1171","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1172","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1173","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1174","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1175","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"1176","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1177","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1178","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorooctanesulfonate (PFOS)",28,"ng/g","ppb"
"1179","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorooctane sulfonamide (PFOSA)",0.5,"ng/g","ppb"
"1180","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorononanoate (PFNA)",NA,"ng/g","ppb"
"1181","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorodecanoate (PFDA)",2.1,"ng/g","ppb"
"1182","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluoroundecanoate (PFUnA)",2.2,"ng/g","ppb"
"1183","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorododecanoate (PFDoA)",0.65,"ng/g","ppb"
"1184","NY","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1185","NY","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1186","NY","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1187","NY","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1188","NY","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorohexane sulfonate (PFHxS)",0.12,"ng/g","ppb"
"1189","NY","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1190","NY","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1191","NY","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorooctanesulfonate (PFOS)",23,"ng/g","ppb"
"1192","NY","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorooctane sulfonamide (PFOSA)",0.37,"ng/g","ppb"
"1193","NY","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorononanoate (PFNA)",0.35,"ng/g","ppb"
"1194","NY","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorodecanoate (PFDA)",1.8,"ng/g","ppb"
"1195","NY","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluoroundecanoate (PFUnA)",2,"ng/g","ppb"
"1196","NY","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Perfluorododecanoate (PFDoA)",0.58,"ng/g","ppb"
"1197","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1198","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1199","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1200","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1201","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorohexane sulfonate (PFHxS)",0.14,"ng/g","ppb"
"1202","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1203","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1204","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorooctanesulfonate (PFOS)",34,"ng/g","ppb"
"1205","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorooctane sulfonamide (PFOSA)",0.28,"ng/g","ppb"
"1206","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorononanoate (PFNA)",NA,"ng/g","ppb"
"1207","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorodecanoate (PFDA)",1.6,"ng/g","ppb"
"1208","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluoroundecanoate (PFUnA)",4.9,"ng/g","ppb"
"1209","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorododecanoate (PFDoA)",0.92,"ng/g","ppb"
"1210","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1211","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1212","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1213","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1214","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"1215","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1216","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1217","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctanesulfonate (PFOS)",32,"ng/g","ppb"
"1218","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctane sulfonamide (PFOSA)",0.8,"ng/g","ppb"
"1219","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorononanoate (PFNA)",0.72,"ng/g","ppb"
"1220","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorodecanoate (PFDA)",2.8,"ng/g","ppb"
"1221","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoroundecanoate (PFUnA)",2.4,"ng/g","ppb"
"1222","NY","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorododecanoate (PFDoA)",0.7,"ng/g","ppb"
"1223","NY","Lake Ontario","Esox niger","Chain pickerel","Esocidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1224","NY","Lake Ontario","Esox niger","Chain pickerel","Esocidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1225","NY","Lake Ontario","Esox niger","Chain pickerel","Esocidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1226","NY","Lake Ontario","Esox niger","Chain pickerel","Esocidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1227","NY","Lake Ontario","Esox niger","Chain pickerel","Esocidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"1228","NY","Lake Ontario","Esox niger","Chain pickerel","Esocidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1229","NY","Lake Ontario","Esox niger","Chain pickerel","Esocidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1230","NY","Lake Ontario","Esox niger","Chain pickerel","Esocidae","P","Perfluorooctanesulfonate (PFOS)",13,"ng/g","ppb"
"1231","NY","Lake Ontario","Esox niger","Chain pickerel","Esocidae","P","Perfluorooctane sulfonamide (PFOSA)",1.9,"ng/g","ppb"
"1232","NY","Lake Ontario","Esox niger","Chain pickerel","Esocidae","P","Perfluorononanoate (PFNA)",NA,"ng/g","ppb"
"1233","NY","Lake Ontario","Esox niger","Chain pickerel","Esocidae","P","Perfluorodecanoate (PFDA)",0.75,"ng/g","ppb"
"1234","NY","Lake Ontario","Esox niger","Chain pickerel","Esocidae","P","Perfluoroundecanoate (PFUnA)",1,"ng/g","ppb"
"1235","NY","Lake Ontario","Esox niger","Chain pickerel","Esocidae","P","Perfluorododecanoate (PFDoA)",0.32,"ng/g","ppb"
"1236","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1237","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1238","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluoropentanoate (PFPeA)",0.23,"ng/g","ppb"
"1239","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1240","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"1241","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1242","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1243","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorooctanesulfonate (PFOS)",31,"ng/g","ppb"
"1244","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorooctane sulfonamide (PFOSA)",0.49,"ng/g","ppb"
"1245","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorononanoate (PFNA)",NA,"ng/g","ppb"
"1246","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorodecanoate (PFDA)",1.9,"ng/g","ppb"
"1247","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluoroundecanoate (PFUnA)",2.7,"ng/g","ppb"
"1248","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorododecanoate (PFDoA)",0.88,"ng/g","ppb"
"1249","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1250","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1251","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1252","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1253","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"1254","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1255","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1256","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",13,"ng/g","ppb"
"1257","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb"
"1258","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorononanoate (PFNA)",NA,"ng/g","ppb"
"1259","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorodecanoate (PFDA)",0.31,"ng/g","ppb"
"1260","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroundecanoate (PFUnA)",NA,"ng/g","ppb"
"1261","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorododecanoate (PFDoA)",NA,"ng/g","ppb"
"1262","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1263","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1264","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1265","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1266","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"1267","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1268","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1269","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",24,"ng/g","ppb"
"1270","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb"
"1271","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorononanoate (PFNA)",NA,"ng/g","ppb"
"1272","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorodecanoate (PFDA)",0.82,"ng/g","ppb"
"1273","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroundecanoate (PFUnA)",0.74,"ng/g","ppb"
"1274","NY","Lake Ontario","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorododecanoate (PFDoA)",NA,"ng/g","ppb"
"1275","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1276","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1277","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1278","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1279","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Perfluorohexane sulfonate (PFHxS)",0.24,"ng/g","ppb"
"1280","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1281","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Perfluorooctanoate (PFOA)",0.16,"ng/g","ppb"
"1282","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Perfluorooctanesulfonate (PFOS)",30,"ng/g","ppb"
"1283","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Perfluorooctane sulfonamide (PFOSA)",2,"ng/g","ppb"
"1284","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Perfluorononanoate (PFNA)",NA,"ng/g","ppb"
"1285","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Perfluorodecanoate (PFDA)",NA,"ng/g","ppb"
"1286","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Perfluoroundecanoate (PFUnA)",0.39,"ng/g","ppb"
"1287","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Perfluorododecanoate (PFDoA)",NA,"ng/g","ppb"
"1288","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1289","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1290","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1291","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorohexanoate (PFHxA)",0.09,"ng/g","ppb"
"1292","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorohexane sulfonate (PFHxS)",0.21,"ng/g","ppb"
"1293","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1294","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1295","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorooctanesulfonate (PFOS)",49,"ng/g","ppb"
"1296","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorooctane sulfonamide (PFOSA)",0.73,"ng/g","ppb"
"1297","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorononanoate (PFNA)",0.11,"ng/g","ppb"
"1298","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorodecanoate (PFDA)",3.6,"ng/g","ppb"
"1299","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluoroundecanoate (PFUnA)",3.2,"ng/g","ppb"
"1300","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorododecanoate (PFDoA)",1.3,"ng/g","ppb"
"1301","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1302","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1303","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1304","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1305","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"1306","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1307","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1308","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorooctanesulfonate (PFOS)",71,"ng/g","ppb"
"1309","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb"
"1310","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorononanoate (PFNA)",NA,"ng/g","ppb"
"1311","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluorodecanoate (PFDA)",3.8,"ng/g","ppb"
"1312","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Perfluoroundecanoate (PFUnA)",4.3,"ng/g","ppb"
