"","State","Lake","Scientific.Name","Common.Name","Family","Niche","Analyte","Amount","Units","Year"
"2142","MI","Lake Huron","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Oleic acid",3057.23,"µg/g",2020
"2143","MI","Lake Huron","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Elaidic acid",33.75,"µg/g",2020
"2144","MI","Lake Huron","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","cis-Vaccenic acid",814.94,"µg/g",2020
"2145","MI","Lake Huron","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Linoleic acid",327.9,"µg/g",2020
"2146","MI","Lake Huron","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Linolelaidic acid",612.41,"µg/g",2020
"2147","MI","Lake Huron","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Linolenic acid",NA,"µg/g",2020
"2148","MI","Lake Huron","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","gamma-Linolenic acid",38.58,"µg/g",2020
"2149","MI","Lake Huron","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Octadecatetraenoic acid",NA,"µg/g",2020
"2150","MI","Lake Huron","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Arachidic acid",19.29,"µg/g",2020
"2151","MI","Lake Huron","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Eicosenoic acid",NA,"µg/g",2020
"2152","MI","Lake Huron","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Eicosadienoic acid",43.4,"µg/g",2020
"2153","MI","Lake Huron","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Eicosatrienoic acid",NA,"µg/g",2020
"2154","MI","Lake Huron","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Dihomo-gamma-linolenic acid",43.4,"µg/g",2020
"2155","MI","Lake Huron","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Arachidonic acid",824.58,"µg/g",2020
"2156","MI","Lake Huron","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Eicosapentaenoic acid",525.61,"µg/g",2020
"2157","MI","Lake Huron","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Heneicosanoic acid",NA,"µg/g",2020
"2158","MI","Lake Huron","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Behenic acid",9.64,"µg/g",2020
"2159","MI","Lake Huron","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Erucic acid",9.64,"µg/g",2020
"2160","MI","Lake Huron","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Cetoleic acid",NA,"µg/g",2020
"2161","MI","Lake Huron","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","13,16-Docosadienoic acid",NA,"µg/g",2020
"2162","MI","Lake Huron","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Docosapentaenoic acid",877.63,"µg/g",2020
"2163","MI","Lake Huron","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Docosahexaenoic acid",1538.26,"µg/g",2020
"2164","MI","Lake Huron","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Tricosanoic acid",43.4,"µg/g",2020
"2165","MI","Lake Huron","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Lignoceric acid",9.64,"µg/g",2020
"2166","MI","Lake Huron","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Nervonic acid",149.49,"µg/g",2020
"2167","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Decanoic acid",NA,"µg/g",2020
"2168","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Undecanoic acid",NA,"µg/g",2020
"2169","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Dodecanoic acid",NA,"µg/g",2020
"2170","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Tridecanoic acid",9.25,"µg/g",2020
"2171","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Myristic acid",1134.35,"µg/g",2020
"2172","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Myristoleic acid",84.45,"µg/g",2020
"2173","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Pentadecanoic acid",115.99,"µg/g",2020
"2174","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","cis-10-Pentadecenoic acid",NA,"µg/g",2020
"2175","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Palmitic acid",7340.72,"µg/g",2020
"2176","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","cis-7-Hexadecenoic acid",4733.98,"µg/g",2020
"2177","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Heptadecanoic acid",171.62,"µg/g",2020
"2178","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","cis-10-Heptadecenoic acid",NA,"µg/g",2020
"2179","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Stearic acid",1868.31,"µg/g",2020
"2180","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Oleic acid",8734.22,"µg/g",2020
"2181","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Elaidic acid",NA,"µg/g",2020
"2182","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","cis-Vaccenic acid",2692.13,"µg/g",2020
"2183","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Linoleic acid",1318.47,"µg/g",2020
"2184","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Linolelaidic acid",NA,"µg/g",2020
"2185","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Linolenic acid",605.33,"µg/g",2020
"2186","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","gamma-Linolenic acid",91.77,"µg/g",2020
"2187","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Octadecatetraenoic acid",NA,"µg/g",2020
"2188","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Arachidic acid",61.97,"µg/g",2020
"2189","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Eicosenoic acid",369.1,"µg/g",2020
"2190","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Eicosadienoic acid",217.5,"µg/g",2020
"2191","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Eicosatrienoic acid",152.18,"µg/g",2020
"2192","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Dihomo-gamma-linolenic acid",161.39,"µg/g",2020
"2193","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Arachidonic acid",1356.05,"µg/g",2020
"2194","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Eicosapentaenoic acid",2399.34,"µg/g",2020
"2195","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Heneicosanoic acid",196.82,"µg/g",2020
"2196","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Behenic acid",NA,"µg/g",2020
"2197","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Erucic acid",52.59,"µg/g",2020
"2198","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Cetoleic acid",NA,"µg/g",2020
"2199","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","13,16-Docosadienoic acid",NA,"µg/g",2020
"2200","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Docosapentaenoic acid",1738.38,"µg/g",2020
"2201","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Docosahexaenoic acid",4032.67,"µg/g",2020
"2202","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Tricosanoic acid",405.74,"µg/g",2020
"2203","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Lignoceric acid",39.81,"µg/g",2020
"2204","MI","Lake Huron","Salvelinus fontinalis","Brook Trout","Salmonidae","P","Nervonic acid",288.28,"µg/g",2020
"2205","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Decanoic acid",NA,"µg/g",2020
"2206","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Undecanoic acid",NA,"µg/g",2020
"2207","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Dodecanoic acid",NA,"µg/g",2020
"2208","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Tridecanoic acid",NA,"µg/g",2020
"2209","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Myristic acid",446.09,"µg/g",2020
"2210","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Myristoleic acid",94.47,"µg/g",2020
"2211","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Pentadecanoic acid",41.99,"µg/g",2020
"2212","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","cis-10-Pentadecenoic acid",NA,"µg/g",2020
"2213","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Palmitic acid",3736.7,"µg/g",2020
"2214","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","cis-7-Hexadecenoic acid",3143.66,"µg/g",2020
"2215","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Heptadecanoic acid",89.22,"µg/g",2020
"2216","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","cis-10-Heptadecenoic acid",78.72,"µg/g",2020
"2217","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Stearic acid",545.81,"µg/g",2020
"2218","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Oleic acid",5494.84,"µg/g",2020
"2219","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Elaidic acid",20.99,"µg/g",2020
"2220","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","cis-Vaccenic acid",839.71,"µg/g",2020
"2221","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Linoleic acid",314.89,"µg/g",2020
"2222","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Linolelaidic acid",NA,"µg/g",2020
"2223","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Linolenic acid",NA,"µg/g",2020
"2224","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","gamma-Linolenic acid",36.74,"µg/g",2020
"2225","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Octadecatetraenoic acid",NA,"µg/g",2020
"2226","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Arachidic acid",15.74,"µg/g",2020
"2227","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Eicosenoic acid",NA,"µg/g",2020
"2228","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Eicosadienoic acid",26.24,"µg/g",2020
"2229","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Eicosatrienoic acid",NA,"µg/g",2020
"2230","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Dihomo-gamma-linolenic acid",20.99,"µg/g",2020
"2231","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Arachidonic acid",881.69,"µg/g",2020
"2232","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Eicosapentaenoic acid",844.96,"µg/g",2020
"2233","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Heneicosanoic acid",NA,"µg/g",2020
"2234","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Behenic acid",10.5,"µg/g",2020
"2235","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Erucic acid",10.5,"µg/g",2020
"2236","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Cetoleic acid",NA,"µg/g",2020
"2237","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","13,16-Docosadienoic acid",NA,"µg/g",2020
"2238","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Docosapentaenoic acid",524.82,"µg/g",2020
"2239","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Docosahexaenoic acid",1595.44,"µg/g",2020
"2240","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Tricosanoic acid",NA,"µg/g",2020
"2241","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Lignoceric acid",10.5,"µg/g",2020
"2242","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Nervonic acid",NA,"µg/g",2020
"2243","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Decanoic acid",NA,"µg/g",2020
"2244","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Undecanoic acid",NA,"µg/g",2020
"2245","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Dodecanoic acid",NA,"µg/g",2020
"2246","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Tridecanoic acid",NA,"µg/g",2020
"2247","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Myristic acid",668.78,"µg/g",2020
"2248","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Myristoleic acid",73.92,"µg/g",2020
"2249","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Pentadecanoic acid",146.06,"µg/g",2020
"2250","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","cis-10-Pentadecenoic acid",NA,"µg/g",2020
"2251","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Palmitic acid",5376.34,"µg/g",2020
"2252","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","cis-7-Hexadecenoic acid",4859.23,"µg/g",2020
"2253","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Heptadecanoic acid",187.21,"µg/g",2020
"2254","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","cis-10-Heptadecenoic acid",NA,"µg/g",2020
"2255","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Stearic acid",955.07,"µg/g",2020
"2256","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Oleic acid",4842.24,"µg/g",2020
"2257","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Elaidic acid",42.4,"µg/g",2020
"2258","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","cis-Vaccenic acid",2088.78,"µg/g",2020
"2259","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Linoleic acid",940.5,"µg/g",2020
"2260","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Linolelaidic acid",NA,"µg/g",2020
"2261","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Linolenic acid",538.8,"µg/g",2020
"2262","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","gamma-Linolenic acid",97.08,"µg/g",2020
"2263","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Octadecatetraenoic acid",NA,"µg/g",2020
"2264","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Arachidic acid",56.88,"µg/g",2020
"2265","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Eicosenoic acid",320.47,"µg/g",2020
"2266","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Eicosadienoic acid",65.88,"µg/g",2020
"2267","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Eicosatrienoic acid",NA,"µg/g",2020
"2268","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Dihomo-gamma-linolenic acid",76.12,"µg/g",2020
"2269","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Arachidonic acid",1197.52,"µg/g",2020
"2270","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Eicosapentaenoic acid",1583.74,"µg/g",2020
"2271","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Heneicosanoic acid",NA,"µg/g",2020
"2272","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Behenic acid",NA,"µg/g",2020
"2273","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Erucic acid",25.24,"µg/g",2020
"2274","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Cetoleic acid",NA,"µg/g",2020
"2275","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","13,16-Docosadienoic acid",NA,"µg/g",2020
"2276","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Docosapentaenoic acid",993.28,"µg/g",2020
"2277","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Docosahexaenoic acid",866.24,"µg/g",2020
"2278","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Tricosanoic acid",109.97,"µg/g",2020
"2279","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Lignoceric acid",21.87,"µg/g",2020
"2280","MI","Lake Huron","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Nervonic acid",31.04,"µg/g",2020
"2281","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Decanoic acid",NA,"µg/g",2020
"2282","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Undecanoic acid",NA,"µg/g",2020
"2283","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Dodecanoic acid",NA,"µg/g",2020
"2284","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Tridecanoic acid",NA,"µg/g",2020
"2285","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Myristic acid",418.11,"µg/g",2020
"2286","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Myristoleic acid",56.09,"µg/g",2020
"2287","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Pentadecanoic acid",45.89,"µg/g",2020
"2288","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","cis-10-Pentadecenoic acid",NA,"µg/g",2020
"2289","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Palmitic acid",2289.43,"µg/g",2020
"2290","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","cis-7-Hexadecenoic acid",1774.43,"µg/g",2020
"2291","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Heptadecanoic acid",76.48,"µg/g",2020
"2292","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","cis-10-Heptadecenoic acid",66.29,"µg/g",2020
"2293","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Stearic acid",341.63,"µg/g",2020
"2294","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Oleic acid",3120.55,"µg/g",2020
"2295","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Elaidic acid",NA,"µg/g",2020
"2296","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","cis-Vaccenic acid",622.07,"µg/g",2020
"2297","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Linoleic acid",545.59,"µg/g",2020
"2298","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Linolelaidic acid",NA,"µg/g",2020
"2299","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Linolenic acid",280.44,"µg/g",2020
"2300","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","gamma-Linolenic acid",35.69,"µg/g",2020
"2301","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Octadecatetraenoic acid",NA,"µg/g",2020
"2302","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Arachidic acid",15.3,"µg/g",2020
"2303","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Eicosenoic acid",NA,"µg/g",2020
"2304","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Eicosadienoic acid",56.09,"µg/g",2020
"2305","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Eicosatrienoic acid",NA,"µg/g",2020
"2306","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Dihomo-gamma-linolenic acid",40.79,"µg/g",2020
"2307","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Arachidonic acid",810.73,"µg/g",2020
"2308","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Eicosapentaenoic acid",764.84,"µg/g",2020
"2309","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Heneicosanoic acid",NA,"µg/g",2020
"2310","MI","Lake Huron","Sander vitreus","Walleye","Percidae","P","Behenic acid",NA,"µg/g",2020
