"","State","Lake","Scientific.Name","Common.Name","Family","Niche","Analyte","Amount","Unit.1","Unit.2","Year"
"4955","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Elaidic acid",NA,"ug/g","ppm",2015
"4956","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","cis-Vaccenic acid",239.48,"ug/g","ppm",2015
"4957","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Linoleic acid",136.18,"ug/g","ppm",2015
"4958","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Linolelaidic acid",NA,"ug/g","ppm",2015
"4959","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Linolenic acid",NA,"ug/g","ppm",2015
"4960","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","gamma-Linolenic acid",NA,"ug/g","ppm",2015
"4961","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Octadecatetraenoic acid",NA,"ug/g","ppm",2015
"4962","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Arachidic acid",7.97,"ug/g","ppm",2015
"4963","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Eicosenoic acid",NA,"ug/g","ppm",2015
"4964","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Eicosadienoic acid",11.07,"ug/g","ppm",2015
"4965","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Eicosatrienoic acid",NA,"ug/g","ppm",2015
"4966","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Dihomo-gamma-linolenic acid",NA,"ug/g","ppm",2015
"4967","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Arachidonic acid",584.75,"ug/g","ppm",2015
"4968","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Eicosapentaenoic acid",666.65,"ug/g","ppm",2015
"4969","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Heneicosanoic acid",NA,"ug/g","ppm",2015
"4970","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Behenic acid",NA,"ug/g","ppm",2015
"4971","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Erucic acid",NA,"ug/g","ppm",2015
"4972","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Cetoleic acid",NA,"ug/g","ppm",2015
"4973","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","13,16-Docosadienoic acid",NA,"ug/g","ppm",2015
"4974","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Docosapentaenoic acid",191.27,"ug/g","ppm",2015
"4975","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Docosahexaenoic acid",1467.11,"ug/g","ppm",2015
"4976","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Tricosanoic acid",20.52,"ug/g","ppm",2015
"4977","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Lignoceric acid",NA,"ug/g","ppm",2015
"4978","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Nervonic acid",NA,"ug/g","ppm",2015
"4979","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Decanoic acid",NA,"ug/g","ppm",2015
"4980","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Undecanoic acid",NA,"ug/g","ppm",2015
"4981","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Dodecanoic acid",NA,"ug/g","ppm",2015
"4982","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Tridecanoic acid",NA,"ug/g","ppm",2015
"4983","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Myristic acid",NA,"ug/g","ppm",2015
"4984","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Myristoleic acid",NA,"ug/g","ppm",2015
"4985","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Pentadecanoic acid",NA,"ug/g","ppm",2015
"4986","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","cis-10-Pentadecenoic acid",NA,"ug/g","ppm",2015
"4987","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Palmitic acid",1238.6,"ug/g","ppm",2015
"4988","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","cis-7-Hexadecenoic acid",NA,"ug/g","ppm",2015
"4989","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Heptadecanoic acid",47.95,"ug/g","ppm",2015
"4990","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","cis-10-Heptadecenoic acid",NA,"ug/g","ppm",2015
"4991","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Stearic acid",341.86,"ug/g","ppm",2015
"4992","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Oleic acid",NA,"ug/g","ppm",2015
"4993","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Elaidic acid",NA,"ug/g","ppm",2015
"4994","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","cis-Vaccenic acid",217.77,"ug/g","ppm",2015
"4995","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Linoleic acid",129.06,"ug/g","ppm",2015
"4996","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Linolelaidic acid",NA,"ug/g","ppm",2015
"4997","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Linolenic acid",NA,"ug/g","ppm",2015
"4998","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","gamma-Linolenic acid",NA,"ug/g","ppm",2015
"4999","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Octadecatetraenoic acid",NA,"ug/g","ppm",2015
"5000","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Arachidic acid",7.81,"ug/g","ppm",2015
"5001","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Eicosenoic acid",NA,"ug/g","ppm",2015
"5002","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Eicosadienoic acid",NA,"ug/g","ppm",2015
"5003","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Eicosatrienoic acid",NA,"ug/g","ppm",2015
"5004","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Dihomo-gamma-linolenic acid",NA,"ug/g","ppm",2015
"5005","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Arachidonic acid",558.88,"ug/g","ppm",2015
"5006","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Eicosapentaenoic acid",653.09,"ug/g","ppm",2015
"5007","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Heneicosanoic acid",NA,"ug/g","ppm",2015
"5008","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Behenic acid",NA,"ug/g","ppm",2015
"5009","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Erucic acid",NA,"ug/g","ppm",2015
"5010","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Cetoleic acid",NA,"ug/g","ppm",2015
"5011","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","13,16-Docosadienoic acid",NA,"ug/g","ppm",2015
"5012","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Docosapentaenoic acid",187.88,"ug/g","ppm",2015
"5013","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Docosahexaenoic acid",1430.22,"ug/g","ppm",2015
"5014","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Tricosanoic acid",19.22,"ug/g","ppm",2015
"5015","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Lignoceric acid",NA,"ug/g","ppm",2015
"5016","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Nervonic acid",NA,"ug/g","ppm",2015
"5017","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Decanoic acid",NA,"ug/g","ppm",2015
"5018","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Undecanoic acid",NA,"ug/g","ppm",2015
"5019","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Dodecanoic acid",NA,"ug/g","ppm",2015
"5020","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Tridecanoic acid",NA,"ug/g","ppm",2015
"5021","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Myristic acid",NA,"ug/g","ppm",2015
"5022","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Myristoleic acid",NA,"ug/g","ppm",2015
"5023","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Pentadecanoic acid",25.3,"ug/g","ppm",2015
"5024","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","cis-10-Pentadecenoic acid",NA,"ug/g","ppm",2015
"5025","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Palmitic acid",1039.11,"ug/g","ppm",2015
"5026","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","cis-7-Hexadecenoic acid",NA,"ug/g","ppm",2015
"5027","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Heptadecanoic acid",51.32,"ug/g","ppm",2015
"5028","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","cis-10-Heptadecenoic acid",NA,"ug/g","ppm",2015
"5029","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Stearic acid",354.25,"ug/g","ppm",2015
"5030","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Oleic acid",NA,"ug/g","ppm",2015
"5031","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Elaidic acid",NA,"ug/g","ppm",2015
"5032","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","cis-Vaccenic acid",211.07,"ug/g","ppm",2015
"5033","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Linoleic acid",NA,"ug/g","ppm",2015
"5034","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Linolelaidic acid",NA,"ug/g","ppm",2015
"5035","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Linolenic acid",NA,"ug/g","ppm",2015
"5036","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","gamma-Linolenic acid",NA,"ug/g","ppm",2015
"5037","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Octadecatetraenoic acid",NA,"ug/g","ppm",2015
"5038","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Arachidic acid",9.69,"ug/g","ppm",2015
"5039","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Eicosenoic acid",NA,"ug/g","ppm",2015
"5040","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Eicosadienoic acid",NA,"ug/g","ppm",2015
"5041","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Eicosatrienoic acid",NA,"ug/g","ppm",2015
"5042","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Dihomo-gamma-linolenic acid",NA,"ug/g","ppm",2015
"5043","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Arachidonic acid",403.02,"ug/g","ppm",2015
"5044","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Eicosapentaenoic acid",498.6,"ug/g","ppm",2015
"5045","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Heneicosanoic acid",NA,"ug/g","ppm",2015
"5046","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Behenic acid",NA,"ug/g","ppm",2015
"5047","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Erucic acid",NA,"ug/g","ppm",2015
"5048","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Cetoleic acid",NA,"ug/g","ppm",2015
"5049","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","13,16-Docosadienoic acid",NA,"ug/g","ppm",2015
"5050","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Docosapentaenoic acid",NA,"ug/g","ppm",2015
"5051","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Docosahexaenoic acid",1045.27,"ug/g","ppm",2015
"5052","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Tricosanoic acid",12.6,"ug/g","ppm",2015
"5053","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Lignoceric acid",NA,"ug/g","ppm",2015
"5054","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Nervonic acid",NA,"ug/g","ppm",2015
"5055","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Decanoic acid",NA,"ug/g","ppm",2015
"5056","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Undecanoic acid",NA,"ug/g","ppm",2015
"5057","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Dodecanoic acid",NA,"ug/g","ppm",2015
"5058","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Tridecanoic acid",NA,"ug/g","ppm",2015
"5059","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Myristic acid",1817.49,"ug/g","ppm",2015
"5060","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Myristoleic acid",133.39,"ug/g","ppm",2015
"5061","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Pentadecanoic acid",234.02,"ug/g","ppm",2015
"5062","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","cis-10-Pentadecenoic acid",12.67,"ug/g","ppm",2015
"5063","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Palmitic acid",13810.55,"ug/g","ppm",2015
"5064","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","cis-7-Hexadecenoic acid",14122.63,"ug/g","ppm",2015
"5065","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Heptadecanoic acid",424.24,"ug/g","ppm",2015
"5066","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","cis-10-Heptadecenoic acid",NA,"ug/g","ppm",2015
"5067","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Stearic acid",1717.24,"ug/g","ppm",2015
"5068","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Oleic acid",15080.16,"ug/g","ppm",2015
"5069","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Elaidic acid",73.01,"ug/g","ppm",2015
"5070","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","cis-Vaccenic acid",3631.44,"ug/g","ppm",2015
"5071","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Linoleic acid",1572.93,"ug/g","ppm",2015
"5072","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Linolelaidic acid",NA,"ug/g","ppm",2015
"5073","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Linolenic acid",1597.85,"ug/g","ppm",2015
"5074","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","gamma-Linolenic acid",119.16,"ug/g","ppm",2015
"5075","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Octadecatetraenoic acid",667.22,"ug/g","ppm",2015
"5076","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Arachidic acid",86.78,"ug/g","ppm",2015
"5077","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Eicosenoic acid",1158.38,"ug/g","ppm",2015
"5078","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Eicosadienoic acid",200.6,"ug/g","ppm",2015
"5079","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Eicosatrienoic acid",NA,"ug/g","ppm",2015
"5080","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Dihomo-gamma-linolenic acid",91.55,"ug/g","ppm",2015
"5081","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Arachidonic acid",1870.91,"ug/g","ppm",2015
"5082","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Eicosapentaenoic acid",2459.64,"ug/g","ppm",2015
"5083","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Heneicosanoic acid",38.2,"ug/g","ppm",2015
"5084","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Behenic acid",16.35,"ug/g","ppm",2015
"5085","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Erucic acid",68.33,"ug/g","ppm",2015
"5086","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Cetoleic acid",NA,"ug/g","ppm",2015
"5087","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","13,16-Docosadienoic acid",NA,"ug/g","ppm",2015
"5088","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Docosapentaenoic acid",2521.63,"ug/g","ppm",2015
"5089","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Docosahexaenoic acid",3134.72,"ug/g","ppm",2015
"5090","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Tricosanoic acid",245.37,"ug/g","ppm",2015
"5091","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Lignoceric acid",20.2,"ug/g","ppm",2015
"5092","OH","Lake Erie","Aplodinotus grunniens","Freshwater drum","Sciaenidae","P","Nervonic acid",NA,"ug/g","ppm",2015
"5093","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Decanoic acid",NA,"ug/g","ppm",2015
"5094","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Undecanoic acid",NA,"ug/g","ppm",2015
"5095","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Dodecanoic acid",NA,"ug/g","ppm",2015
"5096","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Tridecanoic acid",NA,"ug/g","ppm",2015
"5097","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Myristic acid",NA,"ug/g","ppm",2015
"5098","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Myristoleic acid",NA,"ug/g","ppm",2015
"5099","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Pentadecanoic acid",NA,"ug/g","ppm",2015
"5100","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","cis-10-Pentadecenoic acid",NA,"ug/g","ppm",2015
"5101","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Palmitic acid",1278.23,"ug/g","ppm",2015
"5102","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","cis-7-Hexadecenoic acid",NA,"ug/g","ppm",2015
"5103","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Heptadecanoic acid",50.85,"ug/g","ppm",2015
"5104","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","cis-10-Heptadecenoic acid",NA,"ug/g","ppm",2015
"5105","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Stearic acid",349.31,"ug/g","ppm",2015
"5106","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Oleic acid",NA,"ug/g","ppm",2015
"5107","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Elaidic acid",NA,"ug/g","ppm",2015
"5108","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","cis-Vaccenic acid",230.49,"ug/g","ppm",2015
"5109","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Linoleic acid",131.12,"ug/g","ppm",2015
"5110","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Linolelaidic acid",NA,"ug/g","ppm",2015
"5111","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Linolenic acid",NA,"ug/g","ppm",2015
"5112","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","gamma-Linolenic acid",NA,"ug/g","ppm",2015
"5113","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Octadecatetraenoic acid",NA,"ug/g","ppm",2015
"5114","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Arachidic acid",8.13,"ug/g","ppm",2015
"5115","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Eicosenoic acid",NA,"ug/g","ppm",2015
"5116","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Eicosadienoic acid",NA,"ug/g","ppm",2015
"5117","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Eicosatrienoic acid",NA,"ug/g","ppm",2015
"5118","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Dihomo-gamma-linolenic acid",NA,"ug/g","ppm",2015
"5119","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Arachidonic acid",576.7,"ug/g","ppm",2015
"5120","OH","Lake Erie","Perca flavescens","Yellow perch","Percidae","P","Eicosapentaenoic acid",649.83,"ug/g","ppm",2015
