EPA Region,State,Lake,Site ID,EPA Sample ID,Species ID,Scientific Name,Common Name,Family,Niche,Analyte,CAS Number,Amount,Unit 1,Unit 2,MDL,QL,Lab Qualifier Flag,SCC Code,Comments,Sort Order
5,MI,Lake Huron,GLNS15-1205,780134,780134.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,8.77,ng/g,ppb,0.52,1.25,,,,12
5,MI,Lake Huron,GLNS15-1205,780134,780134.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,,ng/g,ppb,0.13,0.25,U,,,13
5,MI,Lake Huron,GLNS15-1206,814374,814374.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,,,1
5,MI,Lake Huron,GLNS15-1206,814374,814374.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,MI,Lake Huron,GLNS15-1206,814374,814374.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,MI,Lake Huron,GLNS15-1206,814374,814374.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,MI,Lake Huron,GLNS15-1206,814374,814374.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Perfluorooctanoate (PFOA),335-67-1,,ng/g,ppb,0.23,0.25,U,,,5
5,MI,Lake Huron,GLNS15-1206,814374,814374.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Perfluorononanoate (PFNA),375-95-1,0.34,ng/g,ppb,0.12,0.25,,,,6
5,MI,Lake Huron,GLNS15-1206,814374,814374.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Perfluorodecanoate (PFDA),335-76-2,0.49,ng/g,ppb,0.16,0.25,,,,7
5,MI,Lake Huron,GLNS15-1206,814374,814374.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,0.59,ng/g,ppb,0.17,0.25,,,,8
5,MI,Lake Huron,GLNS15-1206,814374,814374.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.16,ng/g,ppb,0.09,0.25,J,J,Estimated,9
5,MI,Lake Huron,GLNS15-1206,814374,814374.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,MI,Lake Huron,GLNS15-1206,814374,814374.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,MI,Lake Huron,GLNS15-1206,814374,814374.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,5.85,ng/g,ppb,0.52,1.25,,,,12
5,MI,Lake Huron,GLNS15-1206,814374,814374.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,,ng/g,ppb,0.13,0.25,U,,,13
5,MI,Lake Huron,GLNS15-1207,776334,776334.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,,,1
5,MI,Lake Huron,GLNS15-1207,776334,776334.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,MI,Lake Huron,GLNS15-1207,776334,776334.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,MI,Lake Huron,GLNS15-1207,776334,776334.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,MI,Lake Huron,GLNS15-1207,776334,776334.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorooctanoate (PFOA),335-67-1,,ng/g,ppb,0.23,0.25,U,,,5
5,MI,Lake Huron,GLNS15-1207,776334,776334.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorononanoate (PFNA),375-95-1,0.87,ng/g,ppb,0.12,0.25,,,,6
5,MI,Lake Huron,GLNS15-1207,776334,776334.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorodecanoate (PFDA),335-76-2,1.62,ng/g,ppb,0.16,0.25,,,,7
5,MI,Lake Huron,GLNS15-1207,776334,776334.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,2.35,ng/g,ppb,0.17,0.25,,,,8
5,MI,Lake Huron,GLNS15-1207,776334,776334.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.49,ng/g,ppb,0.09,0.25,,,,9
5,MI,Lake Huron,GLNS15-1207,776334,776334.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,MI,Lake Huron,GLNS15-1207,776334,776334.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,MI,Lake Huron,GLNS15-1207,776334,776334.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,17.50,ng/g,ppb,0.52,1.25,,,,12
5,MI,Lake Huron,GLNS15-1207,776334,776334.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,0.16,ng/g,ppb,0.13,0.25,J,J,Estimated,13
5,MI,Lake Huron,GLNS15-1208,806814,806814.1,Sander vitreus,Walleye,Percidae,P,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,,,1
5,MI,Lake Huron,GLNS15-1208,806814,806814.1,Sander vitreus,Walleye,Percidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,MI,Lake Huron,GLNS15-1208,806814,806814.1,Sander vitreus,Walleye,Percidae,P,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,MI,Lake Huron,GLNS15-1208,806814,806814.1,Sander vitreus,Walleye,Percidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,MI,Lake Huron,GLNS15-1208,806814,806814.1,Sander vitreus,Walleye,Percidae,P,Perfluorooctanoate (PFOA),335-67-1,,ng/g,ppb,0.23,0.25,U,,,5
5,MI,Lake Huron,GLNS15-1208,806814,806814.1,Sander vitreus,Walleye,Percidae,P,Perfluorononanoate (PFNA),375-95-1,0.29,ng/g,ppb,0.12,0.25,,,,6
5,MI,Lake Huron,GLNS15-1208,806814,806814.1,Sander vitreus,Walleye,Percidae,P,Perfluorodecanoate (PFDA),335-76-2,1.80,ng/g,ppb,0.16,0.25,,,,7
5,MI,Lake Huron,GLNS15-1208,806814,806814.1,Sander vitreus,Walleye,Percidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,4.12,ng/g,ppb,0.17,0.25,,,,8
5,MI,Lake Huron,GLNS15-1208,806814,806814.1,Sander vitreus,Walleye,Percidae,P,Perfluorododecanoate (PFDoA),307-55-1,1.22,ng/g,ppb,0.09,0.25,,,,9
5,MI,Lake Huron,GLNS15-1208,806814,806814.1,Sander vitreus,Walleye,Percidae,P,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,MI,Lake Huron,GLNS15-1208,806814,806814.1,Sander vitreus,Walleye,Percidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,MI,Lake Huron,GLNS15-1208,806814,806814.1,Sander vitreus,Walleye,Percidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,17.50,ng/g,ppb,0.52,1.25,,,,12
5,MI,Lake Huron,GLNS15-1208,806814,806814.1,Sander vitreus,Walleye,Percidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,0.35,ng/g,ppb,0.13,0.25,,,,13
5,MI,Lake Huron,GLNS15-1209,807774,807774.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,LLBL,Low Labeled Compound Recovery,1
5,MI,Lake Huron,GLNS15-1209,807774,807774.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,MI,Lake Huron,GLNS15-1209,807774,807774.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,MI,Lake Huron,GLNS15-1209,807774,807774.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,MI,Lake Huron,GLNS15-1209,807774,807774.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanoate (PFOA),335-67-1,,ng/g,ppb,0.23,0.25,U,,,5
5,MI,Lake Huron,GLNS15-1209,807774,807774.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorononanoate (PFNA),375-95-1,0.73,ng/g,ppb,0.12,0.25,,,,6
5,MI,Lake Huron,GLNS15-1209,807774,807774.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorodecanoate (PFDA),335-76-2,0.70,ng/g,ppb,0.16,0.25,,,,7
5,MI,Lake Huron,GLNS15-1209,807774,807774.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,1.45,ng/g,ppb,0.17,0.25,,,,8
5,MI,Lake Huron,GLNS15-1209,807774,807774.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.49,ng/g,ppb,0.09,0.25,,,,9
5,MI,Lake Huron,GLNS15-1209,807774,807774.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,MI,Lake Huron,GLNS15-1209,807774,807774.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,MI,Lake Huron,GLNS15-1209,807774,807774.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,9.74,ng/g,ppb,0.52,1.25,,,,12
5,MI,Lake Huron,GLNS15-1209,807774,807774.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,,ng/g,ppb,0.13,0.25,U,,,13
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,,,1
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluorooctanoate (PFOA),335-67-1,,ng/g,ppb,0.23,0.25,U,,,5
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluorononanoate (PFNA),375-95-1,0.32,ng/g,ppb,0.12,0.25,,,,6
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluorodecanoate (PFDA),335-76-2,0.39,ng/g,ppb,0.16,0.25,,,,7
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluoroundecanoate (PFUnA),2058-94-8,0.42,ng/g,ppb,0.17,0.25,,,,8
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluorododecanoate (PFDoA),307-55-1,0.14,ng/g,ppb,0.09,0.25,J,J,Estimated,9
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluorooctanesulfonate (PFOS),1763-23-1,3.30,ng/g,ppb,0.52,1.25,,,,12
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluorooctane sulfonamide (PFOSA),754-91-6,,ng/g,ppb,0.13,0.25,U,,,13
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,,,1
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorooctanoate (PFOA),335-67-1,,ng/g,ppb,0.23,0.25,U,,,5
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorononanoate (PFNA),375-95-1,1.91,ng/g,ppb,0.12,0.25,,,,6
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorodecanoate (PFDA),335-76-2,1.91,ng/g,ppb,0.16,0.25,,,,7
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,2.67,ng/g,ppb,0.17,0.25,,,,8
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.49,ng/g,ppb,0.09,0.25,,,,9
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,30.50,ng/g,ppb,0.52,1.25,,,,12
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,,ng/g,ppb,0.13,0.25,U,,,13
5,MI,Lake Huron,GLNS15-1212,793894,793894.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,,,1
5,MI,Lake Huron,GLNS15-1212,793894,793894.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,MI,Lake Huron,GLNS15-1212,793894,793894.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,MI,Lake Huron,GLNS15-1212,793894,793894.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,MI,Lake Huron,GLNS15-1212,793894,793894.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanoate (PFOA),335-67-1,0.27,ng/g,ppb,0.23,0.25,,,,5
5,MI,Lake Huron,GLNS15-1212,793894,793894.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorononanoate (PFNA),375-95-1,2.04,ng/g,ppb,0.12,0.25,,,,6
5,MI,Lake Huron,GLNS15-1212,793894,793894.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorodecanoate (PFDA),335-76-2,1.85,ng/g,ppb,0.16,0.25,,,,7
5,MI,Lake Huron,GLNS15-1212,793894,793894.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,3.28,ng/g,ppb,0.17,0.25,,,,8
5,MI,Lake Huron,GLNS15-1212,793894,793894.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.55,ng/g,ppb,0.09,0.25,,,,9
5,MI,Lake Huron,GLNS15-1212,793894,793894.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,MI,Lake Huron,GLNS15-1212,793894,793894.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,MI,Lake Huron,GLNS15-1212,793894,793894.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,16.20,ng/g,ppb,0.52,1.25,,,,12
5,MI,Lake Huron,GLNS15-1212,793894,793894.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,,ng/g,ppb,0.13,0.25,U,,,13
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,,,1
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluorooctanoate (PFOA),335-67-1,0.30,ng/g,ppb,0.23,0.25,,,,5
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluorononanoate (PFNA),375-95-1,0.87,ng/g,ppb,0.12,0.25,,,,6
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluorodecanoate (PFDA),335-76-2,0.72,ng/g,ppb,0.16,0.25,,,,7
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluoroundecanoate (PFUnA),2058-94-8,0.97,ng/g,ppb,0.17,0.25,,,,8
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluorododecanoate (PFDoA),307-55-1,0.28,ng/g,ppb,0.09,0.25,,,,9
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluorooctanesulfonate (PFOS),1763-23-1,10.40,ng/g,ppb,0.52,1.25,,,,12
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluorooctane sulfonamide (PFOSA),754-91-6,0.27,ng/g,ppb,0.13,0.25,,,,13
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,,,1
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Perfluorooctanoate (PFOA),335-67-1,,ng/g,ppb,0.23,0.25,U,,,5
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Perfluorononanoate (PFNA),375-95-1,0.26,ng/g,ppb,0.12,0.25,,,,6
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Perfluorodecanoate (PFDA),335-76-2,,ng/g,ppb,0.16,0.25,U,,,7
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,,ng/g,ppb,0.17,0.25,U,,,8
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Perfluorododecanoate (PFDoA),307-55-1,,ng/g,ppb,0.09,0.25,U,,,9
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,3.51,ng/g,ppb,0.52,1.25,,,,12
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,0.32,ng/g,ppb,0.13,0.25,,,,13
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluorobutanoate (PFBA),375-22-4,,ng/g,ppb,0.21,0.25,U,,,1
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluoropentanoate (PFPeA),2706-90-3,,ng/g,ppb,0.24,0.25,U,,,2
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluorohexanoate (PFHxA),307-24-4,,ng/g,ppb,0.13,0.25,U,,,3
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluoroheptanoate (PFHpA),375-85-9,,ng/g,ppb,0.13,0.25,U,,,4
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluorooctanoate (PFOA),335-67-1,,ng/g,ppb,0.23,0.25,U,,,5
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluorononanoate (PFNA),375-95-1,0.31,ng/g,ppb,0.12,0.25,,,,6
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluorodecanoate (PFDA),335-76-2,0.70,ng/g,ppb,0.16,0.25,,,,7
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluoroundecanoate (PFUnA),2058-94-8,1.01,ng/g,ppb,0.17,0.25,,,,8
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluorododecanoate (PFDoA),307-55-1,0.30,ng/g,ppb,0.09,0.25,,,,9
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluorobutane sulfonate (PFBS),29420-49-3,,ng/g,ppb,0.36,0.50,U,,,10
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluorohexane sulfonate (PFHxS),355-46-4,,ng/g,ppb,0.63,1.25,U,,,11
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,Perfluorooctanesulfonate (PFOS),1763-23-1,6.16,ng/g,ppb,0.52,1.25,,,,12
